COUNTRY_CODE,COUNTRY_TITLE,ISO_YEAR,ISO_WEEK,TRANSMISSION,TRANSMISSION_CL,TRANSMISSION_COM,SERIOUSNESS,SERIOUSNESS_CL,SERIOUSNESS_COM,IMPACT,IMPACT_CL,IMPACT_COM,ISO_SD,ISO_ED,ISOYW,ISO_YW,ISO_YW_STR,ISO2,WHOREGION,FLUREGION,FLU_SEASON,COUNTRY_ID,YEAR_ID,WEEK_ID
JPN,Japan,2018,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/5/2018,2/11/2018,201806,2018-06,20186,JP,WPR,FLU_EST_ASIA,North,335,227,49
JPN,Japan,2018,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/12/2018,2/18/2018,201807,2018-07,20187,JP,WPR,FLU_EST_ASIA,North,335,227,50
JPN,Japan,2018,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/19/2018,2/25/2018,201808,2018-08,20188,JP,WPR,FLU_EST_ASIA,North,335,227,51
JPN,Japan,2018,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/26/2018,3/4/2018,201809,2018-09,20189,JP,WPR,FLU_EST_ASIA,North,335,227,52
JPN,Japan,2018,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/5/2018,3/11/2018,201810,2018-10,201810,JP,WPR,FLU_EST_ASIA,North,335,227,53
JPN,Japan,2018,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/12/2018,3/18/2018,201811,2018-11,201811,JP,WPR,FLU_EST_ASIA,North,335,227,54
JPN,Japan,2018,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/19/2018,3/25/2018,201812,2018-12,201812,JP,WPR,FLU_EST_ASIA,North,335,227,55
JPN,Japan,2018,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/26/2018,4/1/2018,201813,2018-13,201813,JP,WPR,FLU_EST_ASIA,North,335,227,56
JPN,Japan,2018,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/2/2018,4/8/2018,201814,2018-14,201814,JP,WPR,FLU_EST_ASIA,North,335,227,57
JPN,Japan,2018,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/9/2018,4/15/2018,201815,2018-15,201815,JP,WPR,FLU_EST_ASIA,North,335,227,58
JPN,Japan,2018,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/16/2018,4/22/2018,201816,2018-16,201816,JP,WPR,FLU_EST_ASIA,North,335,227,59
MDG,Madagascar,1995,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/2/1995,1/8/1995,199501,1995-01,19951,MG,AFR,FLU_EST_AFR,Both,350,204,44
MDG,Madagascar,1995,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/9/1995,1/15/1995,199502,1995-02,19952,MG,AFR,FLU_EST_AFR,Both,350,204,45
MDG,Madagascar,1995,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/16/1995,1/22/1995,199503,1995-03,19953,MG,AFR,FLU_EST_AFR,Both,350,204,46
MDG,Madagascar,1995,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/23/1995,1/29/1995,199504,1995-04,19954,MG,AFR,FLU_EST_AFR,Both,350,204,47
MDG,Madagascar,1995,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/30/1995,2/5/1995,199505,1995-05,19955,MG,AFR,FLU_EST_AFR,Both,350,204,48
MDG,Madagascar,1995,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/6/1995,2/12/1995,199506,1995-06,19956,MG,AFR,FLU_EST_AFR,Both,350,204,49
MDG,Madagascar,1995,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/13/1995,2/19/1995,199507,1995-07,19957,MG,AFR,FLU_EST_AFR,Both,350,204,50
MDG,Madagascar,1995,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/20/1995,2/26/1995,199508,1995-08,19958,MG,AFR,FLU_EST_AFR,Both,350,204,51
MDG,Madagascar,1995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/27/1995,3/5/1995,199509,1995-09,19959,MG,AFR,FLU_EST_AFR,Both,350,204,52
MDG,Madagascar,1995,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/6/1995,3/12/1995,199510,1995-10,199510,MG,AFR,FLU_EST_AFR,Both,350,204,53
MDG,Madagascar,1995,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/13/1995,3/19/1995,199511,1995-11,199511,MG,AFR,FLU_EST_AFR,Both,350,204,54
MDG,Madagascar,1995,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/20/1995,3/26/1995,199512,1995-12,199512,MG,AFR,FLU_EST_AFR,Both,350,204,55
MDG,Madagascar,1995,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/27/1995,4/2/1995,199513,1995-13,199513,MG,AFR,FLU_EST_AFR,Both,350,204,56
MDG,Madagascar,1995,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/3/1995,4/9/1995,199514,1995-14,199514,MG,AFR,FLU_EST_AFR,Both,350,204,57
MDG,Madagascar,1995,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/10/1995,4/16/1995,199515,1995-15,199515,MG,AFR,FLU_EST_AFR,Both,350,204,58
MDG,Madagascar,1995,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/17/1995,4/23/1995,199516,1995-16,199516,MG,AFR,FLU_EST_AFR,Both,350,204,59
MDG,Madagascar,1995,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/24/1995,4/30/1995,199517,1995-17,199517,MG,AFR,FLU_EST_AFR,Both,350,204,60
MDG,Madagascar,1995,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/1/1995,5/7/1995,199518,1995-18,199518,MG,AFR,FLU_EST_AFR,Both,350,204,61
MDG,Madagascar,1995,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/8/1995,5/14/1995,199519,1995-19,199519,MG,AFR,FLU_EST_AFR,Both,350,204,62
MDG,Madagascar,1995,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/15/1995,5/21/1995,199520,1995-20,199520,MG,AFR,FLU_EST_AFR,Both,350,204,63
MDG,Madagascar,1995,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/22/1995,5/28/1995,199521,1995-21,199521,MG,AFR,FLU_EST_AFR,Both,350,204,64
MDG,Madagascar,1995,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/29/1995,6/4/1995,199522,1995-22,199522,MG,AFR,FLU_EST_AFR,Both,350,204,65
MDG,Madagascar,1995,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/5/1995,6/11/1995,199523,1995-23,199523,MG,AFR,FLU_EST_AFR,Both,350,204,66
MDG,Madagascar,1995,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/12/1995,6/18/1995,199524,1995-24,199524,MG,AFR,FLU_EST_AFR,Both,350,204,67
MDG,Madagascar,1995,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/19/1995,6/25/1995,199525,1995-25,199525,MG,AFR,FLU_EST_AFR,Both,350,204,68
MDG,Madagascar,1995,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/26/1995,7/2/1995,199526,1995-26,199526,MG,AFR,FLU_EST_AFR,Both,350,204,69
MDG,Madagascar,1995,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/3/1995,7/9/1995,199527,1995-27,199527,MG,AFR,FLU_EST_AFR,Both,350,204,70
MDG,Madagascar,1995,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/10/1995,7/16/1995,199528,1995-28,199528,MG,AFR,FLU_EST_AFR,Both,350,204,71
MDG,Madagascar,1995,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/17/1995,7/23/1995,199529,1995-29,199529,MG,AFR,FLU_EST_AFR,Both,350,204,72
MDG,Madagascar,1995,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/24/1995,7/30/1995,199530,1995-30,199530,MG,AFR,FLU_EST_AFR,Both,350,204,73
MDG,Madagascar,1995,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/31/1995,8/6/1995,199531,1995-31,199531,MG,AFR,FLU_EST_AFR,Both,350,204,74
MDG,Madagascar,1995,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/7/1995,8/13/1995,199532,1995-32,199532,MG,AFR,FLU_EST_AFR,Both,350,204,75
MDG,Madagascar,1995,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/14/1995,8/20/1995,199533,1995-33,199533,MG,AFR,FLU_EST_AFR,Both,350,204,76
MDG,Madagascar,1995,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/21/1995,8/27/1995,199534,1995-34,199534,MG,AFR,FLU_EST_AFR,Both,350,204,77
MDG,Madagascar,1995,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/28/1995,9/3/1995,199535,1995-35,199535,MG,AFR,FLU_EST_AFR,Both,350,204,78
MDG,Madagascar,1995,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/4/1995,9/10/1995,199536,1995-36,199536,MG,AFR,FLU_EST_AFR,Both,350,204,79
MDG,Madagascar,1995,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/11/1995,9/17/1995,199537,1995-37,199537,MG,AFR,FLU_EST_AFR,Both,350,204,80
MDG,Madagascar,1995,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/18/1995,9/24/1995,199538,1995-38,199538,MG,AFR,FLU_EST_AFR,Both,350,204,81
MDG,Madagascar,1995,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/25/1995,10/1/1995,199539,1995-39,199539,MG,AFR,FLU_EST_AFR,Both,350,204,82
MDG,Madagascar,1995,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/2/1995,10/8/1995,199540,1995-40,199540,MG,AFR,FLU_EST_AFR,Both,350,204,83
MDG,Madagascar,1995,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/9/1995,10/15/1995,199541,1995-41,199541,MG,AFR,FLU_EST_AFR,Both,350,204,84
MDG,Madagascar,1995,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/16/1995,10/22/1995,199542,1995-42,199542,MG,AFR,FLU_EST_AFR,Both,350,204,85
MDG,Madagascar,1995,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/23/1995,10/29/1995,199543,1995-43,199543,MG,AFR,FLU_EST_AFR,Both,350,204,86
MDG,Madagascar,1995,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/30/1995,11/5/1995,199544,1995-44,199544,MG,AFR,FLU_EST_AFR,Both,350,204,87
MDG,Madagascar,1995,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/6/1995,11/12/1995,199545,1995-45,199545,MG,AFR,FLU_EST_AFR,Both,350,204,88
MDG,Madagascar,1995,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/13/1995,11/19/1995,199546,1995-46,199546,MG,AFR,FLU_EST_AFR,Both,350,204,89
MDG,Madagascar,1995,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/20/1995,11/26/1995,199547,1995-47,199547,MG,AFR,FLU_EST_AFR,Both,350,204,90
MDG,Madagascar,1995,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/27/1995,12/3/1995,199548,1995-48,199548,MG,AFR,FLU_EST_AFR,Both,350,204,91
MDG,Madagascar,1995,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/4/1995,12/10/1995,199549,1995-49,199549,MG,AFR,FLU_EST_AFR,Both,350,204,92
MDG,Madagascar,1995,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/11/1995,12/17/1995,199550,1995-50,199550,MG,AFR,FLU_EST_AFR,Both,350,204,93
MDG,Madagascar,1995,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/18/1995,12/24/1995,199551,1995-51,199551,MG,AFR,FLU_EST_AFR,Both,350,204,94
MDG,Madagascar,1995,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/25/1995,12/31/1995,199552,1995-52,199552,MG,AFR,FLU_EST_AFR,Both,350,204,95
MDG,Madagascar,1996,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/1/1996,1/7/1996,199601,1996-01,19961,MG,AFR,FLU_EST_AFR,Both,350,205,44
MDG,Madagascar,1996,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/8/1996,1/14/1996,199602,1996-02,19962,MG,AFR,FLU_EST_AFR,Both,350,205,45
MDG,Madagascar,1996,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/15/1996,1/21/1996,199603,1996-03,19963,MG,AFR,FLU_EST_AFR,Both,350,205,46
MDG,Madagascar,1996,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/22/1996,1/28/1996,199604,1996-04,19964,MG,AFR,FLU_EST_AFR,Both,350,205,47
MDG,Madagascar,1996,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/29/1996,2/4/1996,199605,1996-05,19965,MG,AFR,FLU_EST_AFR,Both,350,205,48
MDG,Madagascar,1996,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/5/1996,2/11/1996,199606,1996-06,19966,MG,AFR,FLU_EST_AFR,Both,350,205,49
MDG,Madagascar,1996,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/12/1996,2/18/1996,199607,1996-07,19967,MG,AFR,FLU_EST_AFR,Both,350,205,50
MDG,Madagascar,1996,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/19/1996,2/25/1996,199608,1996-08,19968,MG,AFR,FLU_EST_AFR,Both,350,205,51
MDG,Madagascar,1996,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/26/1996,3/3/1996,199609,1996-09,19969,MG,AFR,FLU_EST_AFR,Both,350,205,52
MDG,Madagascar,1996,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/4/1996,3/10/1996,199610,1996-10,199610,MG,AFR,FLU_EST_AFR,Both,350,205,53
MDG,Madagascar,1996,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/11/1996,3/17/1996,199611,1996-11,199611,MG,AFR,FLU_EST_AFR,Both,350,205,54
MDG,Madagascar,1996,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/18/1996,3/24/1996,199612,1996-12,199612,MG,AFR,FLU_EST_AFR,Both,350,205,55
MDG,Madagascar,1996,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/25/1996,3/31/1996,199613,1996-13,199613,MG,AFR,FLU_EST_AFR,Both,350,205,56
MDG,Madagascar,1996,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/1/1996,4/7/1996,199614,1996-14,199614,MG,AFR,FLU_EST_AFR,Both,350,205,57
MDG,Madagascar,1996,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/8/1996,4/14/1996,199615,1996-15,199615,MG,AFR,FLU_EST_AFR,Both,350,205,58
MDG,Madagascar,1996,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/15/1996,4/21/1996,199616,1996-16,199616,MG,AFR,FLU_EST_AFR,Both,350,205,59
MDG,Madagascar,1996,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/22/1996,4/28/1996,199617,1996-17,199617,MG,AFR,FLU_EST_AFR,Both,350,205,60
MDG,Madagascar,1996,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/29/1996,5/5/1996,199618,1996-18,199618,MG,AFR,FLU_EST_AFR,Both,350,205,61
MDG,Madagascar,1996,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/6/1996,5/12/1996,199619,1996-19,199619,MG,AFR,FLU_EST_AFR,Both,350,205,62
MDG,Madagascar,1996,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/13/1996,5/19/1996,199620,1996-20,199620,MG,AFR,FLU_EST_AFR,Both,350,205,63
MDG,Madagascar,1996,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/20/1996,5/26/1996,199621,1996-21,199621,MG,AFR,FLU_EST_AFR,Both,350,205,64
MDG,Madagascar,1996,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5/27/1996,6/2/1996,199622,1996-22,199622,MG,AFR,FLU_EST_AFR,Both,350,205,65
MDG,Madagascar,1996,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/3/1996,6/9/1996,199623,1996-23,199623,MG,AFR,FLU_EST_AFR,Both,350,205,66
MDG,Madagascar,1996,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/10/1996,6/16/1996,199624,1996-24,199624,MG,AFR,FLU_EST_AFR,Both,350,205,67
MDG,Madagascar,1996,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/17/1996,6/23/1996,199625,1996-25,199625,MG,AFR,FLU_EST_AFR,Both,350,205,68
MDG,Madagascar,1996,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6/24/1996,6/30/1996,199626,1996-26,199626,MG,AFR,FLU_EST_AFR,Both,350,205,69
MDG,Madagascar,1996,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/1/1996,7/7/1996,199627,1996-27,199627,MG,AFR,FLU_EST_AFR,Both,350,205,70
MDG,Madagascar,1996,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/8/1996,7/14/1996,199628,1996-28,199628,MG,AFR,FLU_EST_AFR,Both,350,205,71
MDG,Madagascar,1996,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/15/1996,7/21/1996,199629,1996-29,199629,MG,AFR,FLU_EST_AFR,Both,350,205,72
MDG,Madagascar,1996,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/22/1996,7/28/1996,199630,1996-30,199630,MG,AFR,FLU_EST_AFR,Both,350,205,73
MDG,Madagascar,1996,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7/29/1996,8/4/1996,199631,1996-31,199631,MG,AFR,FLU_EST_AFR,Both,350,205,74
MDG,Madagascar,1996,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/5/1996,8/11/1996,199632,1996-32,199632,MG,AFR,FLU_EST_AFR,Both,350,205,75
MDG,Madagascar,1996,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/12/1996,8/18/1996,199633,1996-33,199633,MG,AFR,FLU_EST_AFR,Both,350,205,76
MDG,Madagascar,1996,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/19/1996,8/25/1996,199634,1996-34,199634,MG,AFR,FLU_EST_AFR,Both,350,205,77
MDG,Madagascar,1996,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8/26/1996,9/1/1996,199635,1996-35,199635,MG,AFR,FLU_EST_AFR,Both,350,205,78
MDG,Madagascar,1996,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/2/1996,9/8/1996,199636,1996-36,199636,MG,AFR,FLU_EST_AFR,Both,350,205,79
MDG,Madagascar,1996,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/9/1996,9/15/1996,199637,1996-37,199637,MG,AFR,FLU_EST_AFR,Both,350,205,80
MDG,Madagascar,1996,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/16/1996,9/22/1996,199638,1996-38,199638,MG,AFR,FLU_EST_AFR,Both,350,205,81
MDG,Madagascar,1996,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/23/1996,9/29/1996,199639,1996-39,199639,MG,AFR,FLU_EST_AFR,Both,350,205,82
MDG,Madagascar,1996,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9/30/1996,10/6/1996,199640,1996-40,199640,MG,AFR,FLU_EST_AFR,Both,350,205,83
MDG,Madagascar,1996,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/7/1996,10/13/1996,199641,1996-41,199641,MG,AFR,FLU_EST_AFR,Both,350,205,84
MDG,Madagascar,1996,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/14/1996,10/20/1996,199642,1996-42,199642,MG,AFR,FLU_EST_AFR,Both,350,205,85
MDG,Madagascar,1996,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/21/1996,10/27/1996,199643,1996-43,199643,MG,AFR,FLU_EST_AFR,Both,350,205,86
MDG,Madagascar,1996,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10/28/1996,11/3/1996,199644,1996-44,199644,MG,AFR,FLU_EST_AFR,Both,350,205,87
MDG,Madagascar,1996,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/4/1996,11/10/1996,199645,1996-45,199645,MG,AFR,FLU_EST_AFR,Both,350,205,88
MDG,Madagascar,1996,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/11/1996,11/17/1996,199646,1996-46,199646,MG,AFR,FLU_EST_AFR,Both,350,205,89
MDG,Madagascar,1996,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/18/1996,11/24/1996,199647,1996-47,199647,MG,AFR,FLU_EST_AFR,Both,350,205,90
MDG,Madagascar,1996,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11/25/1996,12/1/1996,199648,1996-48,199648,MG,AFR,FLU_EST_AFR,Both,350,205,91
MDG,Madagascar,1996,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/2/1996,12/8/1996,199649,1996-49,199649,MG,AFR,FLU_EST_AFR,Both,350,205,92
MDG,Madagascar,1996,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/9/1996,12/15/1996,199650,1996-50,199650,MG,AFR,FLU_EST_AFR,Both,350,205,93
MDG,Madagascar,1996,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/16/1996,12/22/1996,199651,1996-51,199651,MG,AFR,FLU_EST_AFR,Both,350,205,94
MDG,Madagascar,1996,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/23/1996,12/29/1996,199652,1996-52,199652,MG,AFR,FLU_EST_AFR,Both,350,205,95
MDG,Madagascar,1997,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12/30/1996,1/5/1997,199701,1997-01,19971,MG,AFR,FLU_EST_AFR,Both,350,206,44
MDG,Madagascar,1997,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/6/1997,1/12/1997,199702,1997-02,19972,MG,AFR,FLU_EST_AFR,Both,350,206,45
MDG,Madagascar,1997,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/13/1997,1/19/1997,199703,1997-03,19973,MG,AFR,FLU_EST_AFR,Both,350,206,46
MDG,Madagascar,1997,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/20/1997,1/26/1997,199704,1997-04,19974,MG,AFR,FLU_EST_AFR,Both,350,206,47
MDG,Madagascar,1997,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1/27/1997,2/2/1997,199705,1997-05,19975,MG,AFR,FLU_EST_AFR,Both,350,206,48
MDG,Madagascar,1997,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/3/1997,2/9/1997,199706,1997-06,19976,MG,AFR,FLU_EST_AFR,Both,350,206,49
MDG,Madagascar,1997,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/10/1997,2/16/1997,199707,1997-07,19977,MG,AFR,FLU_EST_AFR,Both,350,206,50
MDG,Madagascar,1997,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/17/1997,2/23/1997,199708,1997-08,19978,MG,AFR,FLU_EST_AFR,Both,350,206,51
MDG,Madagascar,1997,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2/24/1997,3/2/1997,199709,1997-09,19979,MG,AFR,FLU_EST_AFR,Both,350,206,52
MDG,Madagascar,1997,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/3/1997,3/9/1997,199710,1997-10,199710,MG,AFR,FLU_EST_AFR,Both,350,206,53
MDG,Madagascar,1997,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/10/1997,3/16/1997,199711,1997-11,199711,MG,AFR,FLU_EST_AFR,Both,350,206,54
MDG,Madagascar,1997,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/17/1997,3/23/1997,199712,1997-12,199712,MG,AFR,FLU_EST_AFR,Both,350,206,55
MDG,Madagascar,1997,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/24/1997,3/30/1997,199713,1997-13,199713,MG,AFR,FLU_EST_AFR,Both,350,206,56
MDG,Madagascar,1997,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3/31/1997,4/6/1997,199714,1997-14,199714,MG,AFR,FLU_EST_AFR,Both,350,206,57
MDG,Madagascar,1997,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/7/1997,4/13/1997,199715,1997-15,199715,MG,AFR,FLU_EST_AFR,Both,350,206,58
MDG,Madagascar,1997,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/14/1997,4/20/1997,199716,1997-16,199716,MG,AFR,FLU_EST_AFR,Both,350,206,59
MDG,Madagascar,1997,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/21/1997,4/27/1997,199717,1997-17,199717,MG,AFR,FLU_EST_AFR,Both,350,206,60
MDG,Madagascar,1997,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/28/1997,5/4/1997,199718,1997-18,199718,MG,AFR,FLU_EST_AFR,Both,350,206,61
