AOW,Batch ID,Code,Comments,CONTINENT,Country Code,Country Id,Dataset Code,Dataset ID,Description,Dimension ID,DS,Ds (User Dim Country),Eff EndDate,Eff StartDate,Ext CreatedBy,Ext CreatedDate,Ext ModifiedBy,Ext ModifiedDate,External ID,External Identifier,ExternalInfoURL,Fact ID,Fips,Fips (User Dim Country),Flu Season,Flu Season (User Dim Country),Fluregion,Fluregion (User Dim Country),Geometry,Geometry (User Dim Country),HAS_NIC,Hemisphere,Hemisphere (User Dim Country),HEMISPHERE_LONG,ID,Impact,IOC,Ioc (User Dim Country),Is Current,Is Measure,Is Official,Is Official (User Dim Country),Is Published,IS_MS,IS_PIP1,IS_PIP2,IS_VALID,ISO,Iso (User Dim Country),Iso2,Iso2 (User Dim Country),IST,Ist (User Dim Country),ITU,Itu (User Dim Country),ITZ_LONG,Marc,Marc (User Dim Country),Master ID,Measure Code,Measure Id,Mort,Mort (User Dim Country),Official Name,Official Name (User Dim Country),Official Name Arabic,Official Name Arabic (User Dim Country),Official Name Chinese,Official Name Chinese (User Dim Country),Official Name English,Official Name English (User Dim Country),Official Name French,Official Name French (User Dim Country),Official Name Russian,Official Name Russian (User Dim Country),Official Name Spanish,Official Name Spanish (User Dim Country),Origin Code,Periodicity Type ID,Pip Output,Processed Date,Range End Value,Range Start Value,Seriousness,SOV_CODE,Sovereign,Sovereign (User Dim Country),Sys ArchivedDate,Sys ArchivedReason,Sys DeletedBy,Sys DeletedDate,Title,Transmission,Value String,ValueString (USER DIM COUNTRY),Week Code,Week Id,Week number,WHO,Who (User Dim Country),WHO_LONG,Whoregion,Whoregion (User Dim Country),WMO,Wmo (User Dim Country),Year Code,Year Id,Year_Week number,Year_Week_number,Display Sequence,Number of Records,Transmission continuous,Value High,Value Low,Value Numeric,ValueStdDev,ValueStdErr
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084278,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK33,76,33,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201633,201633,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084287,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK34,77,34,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201634,201634,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084296,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK35,78,35,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201635,201635,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084377,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK44,87,44,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201644,201644,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084386,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK45,88,45,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201645,201645,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084395,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK46,89,46,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201646,201646,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084404,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK47,90,47,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201647,201647,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084413,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK48,91,48,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201648,201648,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084422,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK49,92,49,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201649,201649,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084431,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK50,93,50,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201650,201650,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084440,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK51,94,51,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201651,201651,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084449,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK52,95,52,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201652,201652,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084305,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Moderate,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Moderate,THA,Thailand,Thailand,,,,,Thailand,Moderate,Moderate,,WEEK36,79,36,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201636,201636,170,1,3,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084314,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Moderate,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Moderate,THA,Thailand,Thailand,,,,,Thailand,Moderate,Moderate,,WEEK37,80,37,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201637,201637,170,1,3,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084323,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Moderate,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Moderate,THA,Thailand,Thailand,,,,,Thailand,Moderate,Moderate,,WEEK38,81,38,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201638,201638,170,1,3,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084332,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Moderate,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Moderate,THA,Thailand,Thailand,,,,,Thailand,Moderate,Moderate,,WEEK39,82,39,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201639,201639,170,1,3,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084341,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Moderate,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Moderate,THA,Thailand,Thailand,,,,,Thailand,Moderate,Moderate,,WEEK40,83,40,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201640,201640,170,1,3,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084359,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Moderate,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Moderate,THA,Thailand,Thailand,,,,,Thailand,Moderate,Moderate,,WEEK42,85,42,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201642,201642,170,1,3,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084368,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Moderate,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Moderate,THA,Thailand,Thailand,,,,,Thailand,Moderate,Moderate,,WEEK43,86,43,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201643,201643,170,1,3,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084458,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK01,44,1,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2017,226,201701,201701,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084467,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK02,45,2,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2017,226,201702,201702,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084476,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Low,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,SERIOUSNESS,10500,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Low,THA,Thailand,Thailand,,,,,Thailand,Low,Low,,WEEK03,46,3,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2017,226,201703,201703,170,1,2,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084331,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Extra-ordinary,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Extra-ordinary,THA,Thailand,Thailand,,,,,Thailand,Extra-ordinary,Extra-ordinary,,WEEK39,82,39,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201639,201639,170,1,5,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084340,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,Extra-ordinary,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,Extra-ordinary,THA,Thailand,Thailand,,,,,Thailand,Extra-ordinary,Extra-ordinary,,WEEK40,83,40,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201640,201640,170,1,5,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084259,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,High,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,High,THA,Thailand,Thailand,,,,,Thailand,High,High,,WEEK31,74,31,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201631,201631,170,1,4,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084268,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,High,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,High,THA,Thailand,Thailand,,,,,Thailand,High,High,,WEEK32,75,32,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201632,201632,170,1,4,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084277,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,High,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,High,THA,Thailand,Thailand,,,,,Thailand,High,High,,WEEK33,76,33,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201633,201633,170,1,4,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084286,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,High,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,High,THA,Thailand,Thailand,,,,,Thailand,High,High,,WEEK34,77,34,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201634,201634,170,1,4,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084295,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,High,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,High,THA,Thailand,Thailand,,,,,Thailand,High,High,,WEEK35,78,35,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201635,201635,170,1,4,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084304,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,High,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,High,THA,Thailand,Thailand,,,,,Thailand,High,High,,WEEK36,79,36,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201636,201636,170,1,4,,,,,
,29341,THA,,Asia,THA,419,PISA,4,,5,T,T,12/31/2900 0:00,1/24/2017 3:38,,,,,,286,,6084313,TH,TH,Both,Both,FLU_SE_ASIA,FLU_SE_ASIA,THA,THA,1,NORTHERN,NORTHERN,Northern hemishere,419,High,THA,THA,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,THA,THA,TH,TH,,,THA,THA,South-East Asia,th,th,,TRANSMISSION,10503,3380,3380,Thailand,Thailand,??????,??????,??,??,Thailand,Thailand,Thaïlande,Thaïlande,???????,???????,Tailandia,Tailandia,PISA_COUNTRY,,,1/24/2017 3:38,,,High,THA,Thailand,Thailand,,,,,Thailand,High,High,,WEEK37,80,37,THA,THA,South-East Asia Region of WHO,SEAR,SEAR,TH,TH,2016,225,201637,201637,170,1,4,,,,,
